confidence,entropy,margin,error
0.8516979,0.41975254,0.70339584,0
0.9139614,0.29327548,0.8279228,0
0.50010836,0.6931471,0.00021669269,1
0.904355,0.31540734,0.80871,0
0.8756518,0.37549993,0.75130355,0
0.9518976,0.1928894,0.90379524,0
0.53793883,0.6902657,0.07587767,0
0.8390964,0.4411652,0.67819285,0
0.9440659,0.21563016,0.88813186,0
0.7192937,0.59361917,0.43858743,1
0.75019455,0.5621213,0.5003891,0
0.8481168,0.42596182,0.69623363,1
0.55586994,0.68689126,0.111739874,1
0.8122055,0.48300916,0.624411,0
0.81648195,0.47668633,0.6329639,0
0.6683118,0.63536775,0.33662355,0
0.9495637,0.19979796,0.89912736,0
0.635476,0.6559768,0.270952,1
0.55541015,0.68699396,0.11082029,1
0.9236568,0.26974598,0.84731364,0
0.62126094,0.66344345,0.24252188,1
0.7177974,0.5950216,0.43559477,0
0.8546831,0.41449898,0.7093662,0
0.8071479,0.49033213,0.61429584,0
0.73048586,0.582775,0.4609717,1
0.9478808,0.2047084,0.8957616,0
0.9667418,0.14589167,0.9334836,0
0.6755333,0.6301906,0.3510666,1
0.79852,0.50244725,0.59704006,0
0.7937842,0.50889957,0.5875684,0
0.953799,0.18717353,0.907598,0
0.52568936,0.6918267,0.051378757,0
0.73139006,0.58187133,0.46278012,1
0.6679146,0.6356456,0.33582926,1
0.81267226,0.4823249,0.6253445,0
0.7280694,0.5851696,0.45613882,0
0.8743399,0.3780527,0.74867976,0
0.8772815,0.3723067,0.754563,0
0.9464224,0.20891745,0.8928448,0
0.53451514,0.69076276,0.069030285,1
0.86695886,0.39212716,0.7339177,0
0.8431653,0.43438366,0.68633056,0
0.88032013,0.36628667,0.76064026,0
0.87620723,0.37441432,0.75241446,0
0.85057986,0.42170194,0.7011597,0
0.67922246,0.62745416,0.3584449,0
0.8155839,0.47802424,0.63116777,0
0.51324594,0.69279623,0.02649185,0
0.93689466,0.2354279,0.8737893,0
0.78337234,0.52260643,0.5667447,0
0.8789066,0.36909783,0.7578132,1
0.9606339,0.16592437,0.92126775,0
0.82167596,0.46884263,0.6433519,0
0.88397306,0.35893348,0.7679461,0
0.9018927,0.32090423,0.80378544,0
0.5971348,0.6741563,0.19426966,0
0.9291554,0.25581813,0.8583108,0
0.56902313,0.68358827,0.13804626,1
0.7559503,0.55570316,0.51190054,1
0.54381406,0.6893029,0.087628126,0
0.9205421,0.2774433,0.84108424,0
0.9025099,0.31953287,0.80501986,0
0.6966711,0.6136585,0.3933423,0
0.5750945,0.681826,0.15018904,0
0.96811634,0.14123012,0.9362327,0
0.5485411,0.6884272,0.09708226,1
0.88307595,0.36075124,0.7661519,0
0.9219309,0.2740279,0.8438618,0
0.8684981,0.38923186,0.7369962,0
0.9328253,0.2462686,0.86565065,0
0.8054117,0.49280807,0.6108234,0
0.9519526,0.19272536,0.90390515,0
0.92310476,0.27112013,0.8462095,0
0.747415,0.5651573,0.49483,0
0.7885247,0.5159048,0.5770494,1
0.8833532,0.36019033,0.76670635,0
0.8972094,0.3311716,0.7944188,0
0.72216237,0.59089947,0.4443247,0
0.5669767,0.68414843,0.13395345,1
0.9443492,0.21482888,0.88869846,0
0.5978999,0.673854,0.1957998,0
0.5047176,0.6931027,0.009435177,1
0.71415234,0.5983918,0.4283047,0
0.9208399,0.27671322,0.8416798,0
0.5739616,0.6821663,0.1479232,0
0.5495214,0.6882344,0.09904277,1
0.9343445,0.24225332,0.86868894,0
0.758652,0.55262876,0.51730394,0
0.53501344,0.69069326,0.070026904,0
0.7366818,0.5764991,0.4733636,0
0.91627175,0.28778198,0.8325435,0
0.9160709,0.28826228,0.83214176,0
0.87899745,0.36891782,0.7579949,0
0.66589797,0.6370456,0.33179593,1
0.90706867,0.30926788,0.81413734,0
0.897572,0.33038533,0.79514396,0
0.6438704,0.6511588,0.28774083,0
0.92600363,0.2638557,0.85200727,0
0.6367694,0.65525436,0.27353883,0
0.6155154,0.66621697,0.23103082,1
0.6950381,0.61501014,0.39007613,0
0.9679491,0.14180063,0.9358982,0
0.932549,0.24699497,0.865098,0
0.73540187,0.57781166,0.47080377,0
0.6128871,0.6674391,0.22577417,0
0.5692141,0.68353516,0.13842818,0
0.64918053,0.64795244,0.29836106,0
0.9599101,0.16822976,0.9198202,0
0.7143393,0.59822047,0.42867863,0
0.898823,0.3276614,0.79764605,0
0.7193733,0.59354424,0.43874657,0
0.6862953,0.6220329,0.37259057,0
0.8239982,0.4652763,0.6479964,0
0.90529364,0.31329346,0.8105873,0
0.56740403,0.68403286,0.13480806,0
0.5176554,0.6925236,0.035310745,0
0.79629207,0.5054999,0.59258413,0
0.8254316,0.46305662,0.6508632,0
0.9432268,0.21799494,0.8864536,0
0.67382115,0.63143945,0.3476423,1
0.97294027,0.12436799,0.94588053,0
0.9099687,0.30261034,0.81993735,0
0.6499832,0.647457,0.29996645,1
0.50688964,0.6930523,0.013779283,0
0.95196295,0.19269444,0.9039259,0
0.66622674,0.63681865,0.33245346,0
0.7499819,0.56235504,0.49996376,0
0.8733079,0.38004982,0.74661577,0
0.8125502,0.48250395,0.6251004,0
0.885237,0.35635912,0.77047396,0
0.9357863,0.23840754,0.8715726,0
0.5276232,0.69162035,0.055246353,1
0.508573,0.6930002,0.017145991,0
0.6276417,0.6601989,0.25528336,1
0.5740334,0.6821449,0.14806676,1
0.87331635,0.3800335,0.7466327,0
0.8627896,0.3998671,0.72557914,0
0.9579752,0.17432651,0.9159504,0
0.6525715,0.6458402,0.305143,1
0.94301814,0.21858096,0.8860363,0
0.5539987,0.6873041,0.10799739,0
0.6343414,0.65660465,0.26868284,0
0.89542127,0.33502856,0.79084253,0
0.55961424,0.6860225,0.11922848,0
0.9010517,0.322766,0.8021034,0
0.57762367,0.68104744,0.15524733,0
0.53258765,0.69102174,0.065175325,0
0.5562644,0.6868024,0.11252883,0
0.8464343,0.42884463,0.6928686,0
0.66790164,0.6356547,0.33580327,0
0.5614884,0.68556637,0.12297678,1
0.78898877,0.51529336,0.57797754,0
0.8027023,0.49663332,0.6054046,0
0.66600835,0.6369695,0.3320167,1
0.79506475,0.5071685,0.5901295,0
0.58028835,0.6801988,0.1605767,0
0.8150742,0.4787811,0.6301484,0
0.873328,0.38001105,0.74665594,0
0.70683503,0.6049613,0.41367006,0
0.7483384,0.5641532,0.4966768,0
0.87529856,0.37618876,0.7505971,0
0.60792345,0.66966784,0.2158469,0
0.6551734,0.6441851,0.31034684,0
0.71508265,0.5975378,0.43016532,0
0.87992275,0.36707887,0.7598455,0
0.8893453,0.34788197,0.7786906,0
0.9488896,0.20177187,0.8977792,0
0.9111122,0.29995704,0.8222244,0
0.92580307,0.2643622,0.85160613,0
0.90170276,0.32132545,0.8034055,0
0.8471938,0.42754602,0.69438756,0
0.95008016,0.19827911,0.9001603,0
0.9383051,0.23160593,0.87661016,0
0.8055947,0.49254805,0.61118937,0
0.90463233,0.3147838,0.80926466,0
0.5651892,0.6846237,0.13037837,1
0.69879735,0.6118798,0.39759472,0
0.8994257,0.32634306,0.7988514,1
0.5272831,0.6916577,0.054566175,0
0.94192934,0.22162554,0.8838587,0
0.8999831,0.3251201,0.7999662,0
0.8624041,0.4005752,0.7248082,0
0.83386254,0.44970846,0.6677251,0
0.91506785,0.29065314,0.8301357,0
0.87047327,0.38548604,0.74094653,0
0.7618166,0.5489769,0.52363324,0
0.8176903,0.47487777,0.6353806,0
0.89263844,0.34096324,0.7852769,0
0.6434452,0.65141016,0.2868904,1
0.65979004,0.6411747,0.3195801,0
0.5225412,0.6921307,0.04508245,1
0.54961324,0.68821615,0.099226475,1
0.61351377,0.6671504,0.22702754,0
0.8464107,0.42888492,0.6928214,0
0.9235497,0.27001297,0.8470994,0
0.75138927,0.5608037,0.50277853,1
0.6521693,0.64609337,0.30433857,0
0.8549464,0.41403228,0.70989275,0
0.8395224,0.44046098,0.67904484,0
0.9365029,0.23648354,0.87300575,0
0.9279733,0.25885016,0.85594654,0
0.83029217,0.45542267,0.66058433,0
0.83324444,0.45070428,0.6664889,0
0.78114575,0.525454,0.5622915,0
0.7016865,0.6094285,0.40337303,0
0.65894645,0.64173186,0.3178929,1
0.7098261,0.6023073,0.4196522,0
0.7718159,0.53707284,0.5436318,0
0.54852283,0.68843085,0.09704569,0
0.6494082,0.6478122,0.2988164,0
0.6858484,0.6223823,0.37169683,1
0.5302993,0.69131,0.06059864,0
0.72678065,0.5864346,0.45356134,0
0.8156096,0.47798604,0.63121915,1
0.8201155,0.4712183,0.640231,0
0.9485029,0.2029,0.8970058,0
0.89503944,0.33584768,0.7900789,0
0.90066975,0.32360888,0.8013395,0
0.9175057,0.28481948,0.83501136,0
0.8744466,0.37784564,0.74889314,0
0.72273153,0.5903549,0.44546306,0
0.78475624,0.52082187,0.5695125,0
0.66029644,0.6408387,0.32059285,0
0.87764484,0.37159145,0.7552897,0
0.6083805,0.669467,0.216761,1
0.6100992,0.6687037,0.22019842,0
0.6583454,0.6421269,0.3166908,1
0.81121594,0.48445502,0.6224319,0
0.73386955,0.579372,0.46773914,0
0.8266989,0.46108213,0.6533978,1
0.93914896,0.22930278,0.8782979,0
0.63058066,0.65864587,0.26116136,0
0.574677,0.681952,0.14935398,1
0.87881374,0.36928192,0.7576275,0
0.7727406,0.53594357,0.5454812,0
0.5855144,0.6784496,0.17102885,1
0.8153728,0.47833785,0.63074565,0
0.819973,0.4714344,0.639946,0
0.6038277,0.6714291,0.2076554,0
0.57225966,0.6826676,0.1445193,0
0.85051036,0.4218228,0.7010207,0
0.8713107,0.38388753,0.7426214,0
0.7729454,0.5356928,0.5458908,0
0.9684351,0.1401405,0.9368702,0
0.6371938,0.6550157,0.2743876,0
0.6826652,0.6248442,0.36533043,0
0.8413315,0.43745536,0.68266296,0
0.7503588,0.5619406,0.50071764,0
0.51359886,0.6927773,0.027197719,1
0.9626335,0.15948243,0.925267,0
0.76608294,0.54396623,0.5321659,0
0.936703,0.23594454,0.87340605,0
0.95098305,0.19561046,0.9019661,0
0.89226156,0.34176075,0.7845231,0
0.71178734,0.60054356,0.4235747,0
0.8609945,0.40315405,0.72198904,0
0.60022247,0.67292136,0.20044494,1
0.8133114,0.48138565,0.6266228,0
0.72792196,0.58531475,0.45584393,0
0.6895782,0.61943775,0.37915635,0
0.66041505,0.64075977,0.3208301,0
0.8048716,0.4935743,0.60974324,0
0.5093932,0.6929707,0.0187864,0
0.970107,0.13436995,0.94021404,0
0.8811013,0.36472493,0.7622026,0
0.81299657,0.48184866,0.62599313,0
0.56757134,0.6839874,0.13514268,1
0.92790043,0.2590363,0.85580087,0
0.79636693,0.50539786,0.59273386,1
0.7193616,0.5935552,0.4387232,1
0.7854445,0.5199302,0.570889,0
0.8164271,0.47676823,0.6328542,0
0.8004919,0.49971974,0.60098386,0
0.7587717,0.5524916,0.51754344,1
0.82205,0.46827078,0.64409995,0
0.931797,0.24896565,0.86359406,0
0.8425503,0.43541664,0.68510056,0
0.861049,0.40305465,0.722098,0
0.91978806,0.27928668,0.8395761,0
0.8926729,0.34089026,0.7853458,1
0.8886379,0.34935367,0.7772758,0
0.80696815,0.49058944,0.6139363,0
0.5058046,0.69307977,0.011609197,1
0.9523032,0.19167703,0.90460634,0
0.8722451,0.3820965,0.74449015,0
0.83731747,0.4440915,0.67463493,0
0.9483893,0.20323081,0.8967786,0
0.8682366,0.38972515,0.7364732,0
0.9198166,0.27921706,0.8396332,0
0.72003025,0.5929247,0.4400605,0
0.9428181,0.21914195,0.8856362,1
0.5136291,0.6927756,0.027258128,0
0.5575602,0.6865061,0.11512041,0
0.8741052,0.37850767,0.74821043,0
0.8494483,0.4236648,0.69889665,0
0.84426165,0.43253502,0.6885233,0
0.8587668,0.4071958,0.7175336,0
0.9467328,0.20802516,0.89346564,0
0.9560266,0.18037242,0.9120532,0
0.5176038,0.69252723,0.03520763,1
0.95260835,0.19076234,0.9052167,0
0.6978556,0.6126703,0.3957112,0
0.76924896,0.54018223,0.5384979,0
0.63765347,0.6547563,0.27530694,1
0.58052826,0.68012094,0.16105652,1
0.9499941,0.19853264,0.8999882,0
0.8905844,0.3452917,0.7811688,0
0.66303104,0.6390045,0.32606208,0
0.6330451,0.65731514,0.26609015,0
0.5681039,0.68384194,0.13620779,0
0.7681514,0.54150045,0.5363028,0
0.64649785,0.64958775,0.2929957,1
0.6767732,0.6292778,0.35354638,1
0.6453265,0.6502918,0.29065296,0
0.7997228,0.5007865,0.5994456,0
0.83110654,0.4541273,0.6622131,0
0.7869547,0.51796365,0.5739094,0
0.830463,0.45515132,0.660926,0
0.7913674,0.5121393,0.5827348,0
0.91950166,0.27998474,0.8390033,0
0.87423915,0.37824807,0.7484783,0
0.9064632,0.31064516,0.8129264,0
0.64186615,0.6523369,0.2837323,1
0.8484761,0.42534333,0.6969522,1
0.5989679,0.67342794,0.19793585,0
0.8913712,0.3436389,0.7827424,1
0.85798514,0.40860423,0.7159703,0
0.61485237,0.666528,0.22970474,1
0.850428,0.421966,0.700856,0
0.8203466,0.47086754,0.6406932,0
0.9403032,0.22613241,0.8806064,0
0.8320532,0.45261562,0.66410637,0
0.8516054,0.41991422,0.70321083,0
0.9374199,0.23400855,0.8748398,0
0.8561791,0.4118393,0.71235824,0
0.89802814,0.32939413,0.7960563,0
0.8622681,0.4008248,0.7245362,0
0.9587973,0.17174779,0.91759455,0
0.55751485,0.68651664,0.11502969,1
0.95524716,0.18276528,0.9104943,0
0.93079025,0.25158998,0.8615805,0
0.71443826,0.5981298,0.42887652,0
0.76570565,0.54441345,0.5314113,0
0.54196775,0.6896205,0.0839355,1
0.81383395,0.48061568,0.6276679,0
0.8614737,0.40227926,0.72294736,0
0.8200977,0.47124532,0.64019537,0
0.9135025,0.29435846,0.827005,0
0.8538508,0.41597095,0.70770156,0
0.65244424,0.6459204,0.30488846,0
0.5882069,0.67750454,0.1764138,0
0.6820538,0.62531173,0.36410758,0
0.57033265,0.6832209,0.14066526,0
0.5448443,0.68911976,0.08968866,0
0.9202681,0.27811402,0.84053624,0
0.79008305,0.51384664,0.5801661,0
0.8232667,0.46640372,0.64653337,0
0.77913666,0.5279985,0.5582733,0
0.950796,0.1961648,0.901592,0
0.79005396,0.51388514,0.5801079,1
0.8086346,0.48819682,0.61726916,1
0.58636063,0.6781558,0.17272127,1
0.93868214,0.23057841,0.8773643,0
0.9304635,0.2524384,0.860927,0
0.50737983,0.6930383,0.01475966,0
0.7615674,0.54926646,0.5231348,0
0.51879215,0.69244075,0.037584275,0
0.76044226,0.55056965,0.5208845,0
0.9083798,0.30627042,0.8167596,0
0.8303729,0.45529437,0.66074586,0
0.6098839,0.6688,0.21976781,1
0.82570386,0.4626333,0.6514077,0
0.8077677,0.48944366,0.6155354,0
0.9292242,0.25564116,0.8584484,0
0.5239358,0.69200087,0.04787159,1
0.9445705,0.21420193,0.88914096,0
0.63655233,0.6553761,0.2731047,1
0.67843735,0.62804174,0.35687473,0
0.7373383,0.5758226,0.47467658,0
0.928462,0.25759917,0.85692406,0
0.9587469,0.17190629,0.9174938,1
0.8105812,0.48537916,0.6211624,0
0.91154844,0.2989406,0.8230969,0
0.56906396,0.68357694,0.13812792,1
0.8638238,0.39796105,0.72764754,0
0.75206625,0.56005377,0.5041325,0
0.59218943,0.67605174,0.18437886,1
0.65082693,0.6469332,0.30165386,0
0.89819765,0.32902515,0.7963953,0
0.8854314,0.35596177,0.7708628,0
0.82849956,0.4582574,0.6569991,0
0.6064248,0.67032045,0.21284962,1
0.7102697,0.60191,0.4205394,0
0.677449,0.6287774,0.35489795,0
0.7837994,0.52205694,0.5675988,0
0.91323936,0.29497835,0.8264787,0
0.82476246,0.46409458,0.6495249,1
0.55355257,0.68740046,0.107105136,1
0.70425266,0.60721785,0.40850532,0
0.9358717,0.23817864,0.87174344,0
0.79588866,0.5060494,0.5917773,0
0.866734,0.39254838,0.73346806,0
0.5883827,0.6774418,0.17676544,0
0.83388126,0.44967827,0.6677625,0
0.87684524,0.37316385,0.7536905,0
0.8534098,0.41674852,0.70681965,0
0.8979084,0.32965454,0.7958168,0
0.70357376,0.6078058,0.40714753,1
0.5792949,0.68051857,0.15858984,1
0.7322606,0.58099747,0.46452117,1
0.8237898,0.46559793,0.64757955,0
0.79510117,0.50711906,0.59020233,0
0.8336166,0.450105,0.6672332,0
0.8115065,0.48403114,0.623013,1
0.6295222,0.6592095,0.25904438,0
0.8112718,0.48437357,0.6225436,0
0.56986666,0.6833525,0.13973334,0
0.9552159,0.18286107,0.91043174,0
0.8814246,0.3640769,0.7628492,0
0.532372,0.6910498,0.064743966,0
0.9509028,0.19584838,0.90180564,0
0.8502793,0.42222434,0.70055854,0
0.9501065,0.19820158,0.900213,0
0.83472526,0.448314,0.6694505,0
0.8280289,0.4589979,0.65605783,1
0.7162254,0.59648305,0.43245074,0
0.9546752,0.1845122,0.9093504,0
0.56935155,0.68349683,0.13870311,1
0.79890084,0.5019224,0.5978017,0
0.6631626,0.6389154,0.32632518,0
0.57816046,0.6808788,0.15632093,1
0.66645926,0.63665783,0.33291852,0
0.81450915,0.4796182,0.6290183,0
0.5187915,0.69244075,0.037582994,1
0.51107746,0.69290173,0.022154927,0
0.7578208,0.55357885,0.51564157,0
0.5403038,0.68989486,0.08060765,1
0.671787,0.6329059,0.34357405,0
0.92266387,0.27221453,0.84532773,0
0.9602412,0.1671768,0.9204824,0
0.9614209,0.16340187,0.9228418,0
0.92683494,0.26175004,0.8536699,0
0.6360276,0.65566957,0.27205515,0
0.8545072,0.41481057,0.7090144,0
0.754429,0.5574169,0.50885797,0
0.6400491,0.65338993,0.2800982,1
0.9437166,0.21661632,0.8874332,0
0.5972426,0.67411387,0.19448522,0
0.94487864,0.21332717,0.8897573,0
0.5726327,0.6825588,0.14526534,1
0.9071463,0.30909106,0.81429255,0
0.92294425,0.27151892,0.8458885,0
0.7393739,0.57371074,0.47874784,0
0.878692,0.36952308,0.75738394,0
0.5808338,0.68002146,0.16166759,0
0.8072703,0.49015692,0.6145406,0
0.97042847,0.13324961,0.94085693,1
0.9358847,0.23814385,0.8717694,0
0.8576074,0.40928304,0.71521485,0
0.6391669,0.6538961,0.27833378,0
0.8246839,0.46421623,0.6493678,0
0.9530195,0.18952666,0.906039,0
0.9396163,0.22802198,0.87923265,0
0.81033504,0.48573676,0.6206701,1
0.9456463,0.2111402,0.8912926,0
0.6274178,0.6603157,0.2548356,0
0.90342265,0.3174969,0.8068453,0
0.9372499,0.2344684,0.8744998,0
0.6856508,0.6225364,0.37130165,0
0.5369148,0.6904193,0.07382965,1
0.88972485,0.34709018,0.7794497,0
0.9572065,0.17672272,0.914413,0
0.8461194,0.42938173,0.6922388,0
0.7640322,0.5463874,0.52806437,0
0.52528256,0.69186825,0.050565124,1
0.6548479,0.6443938,0.30969584,1
0.9534853,0.18812215,0.9069706,0
0.9487849,0.20207769,0.8975698,0
0.8231274,0.466618,0.6462548,0
0.58370227,0.67906886,0.16740453,1
0.80147034,0.49835736,0.6029407,0
0.56031436,0.68585384,0.120628715,1
0.97033083,0.1335902,0.94066167,0
0.64940786,0.6478125,0.2988157,0
0.91020274,0.3020685,0.8204055,0
0.85036737,0.42207134,0.70073473,0
0.563879,0.68496376,0.127758,0
0.58883435,0.67727995,0.17766869,1
0.95316064,0.18910164,0.9063213,0
0.7361492,0.57704633,0.47229838,0
0.8541377,0.4154641,0.70827544,0
0.8580713,0.40844923,0.71614265,0
0.8139639,0.48042396,0.6279278,0
0.93659496,0.23623563,0.8731899,0
0.7686659,0.5408833,0.5373318,0
0.7474638,0.56510425,0.49492767,0
0.9384119,0.23131505,0.8768238,0
0.8404544,0.4389156,0.6809088,1
0.91622186,0.28790134,0.8324437,0
0.5463009,0.6888535,0.092601776,0
0.565189,0.6846237,0.13037804,0
0.89199716,0.3423193,0.7839943,0
0.8668544,0.39232284,0.73370886,0
0.69878674,0.61188877,0.39757344,0
0.86215997,0.40102303,0.72431993,0
0.7337153,0.5795284,0.4674306,0
0.8110292,0.4847272,0.6220584,0
0.9504559,0.19717067,0.9009118,0
0.9552991,0.18260635,0.91059816,0
0.95565206,0.1815241,0.9113041,0
0.727855,0.5853806,0.45571005,0
0.8975324,0.33047125,0.7950648,0
0.9336423,0.24411377,0.86728466,0
0.91882414,0.2816319,0.8376483,0
0.97766227,0.10700277,0.95532453,0
0.9063136,0.31098488,0.8126272,0
0.80920005,0.4873808,0.6184001,0
0.53907263,0.6900907,0.078145266,1
0.962437,0.16012043,0.92487395,0
0.90586567,0.31200022,0.81173134,0
0.8895617,0.3474307,0.7791234,0
0.912546,0.2966075,0.82509196,0
0.89128566,0.3438189,0.7825713,0
0.8796227,0.36767608,0.7592454,0
0.7163314,0.5963849,0.43266284,0
0.58985734,0.67691046,0.17971471,0
0.9171941,0.28556934,0.83438826,0
0.70895195,0.6030874,0.4179039,1
0.9142101,0.29268748,0.82842016,1
0.7936054,0.50914043,0.5872108,0
0.9237955,0.26940006,0.84759104,0
0.8894496,0.34766454,0.7788992,0
0.89826155,0.32888606,0.7965231,0
0.57965946,0.6804017,0.1593189,0
0.6769568,0.6291421,0.35391358,0
0.571494,0.6828893,0.142988,0
0.683523,0.6241853,0.367046,0
0.5942297,0.6752821,0.18845937,0
0.96005905,0.16775644,0.9201181,0
0.9512094,0.1949386,0.90241885,0
0.61662585,0.6656918,0.23325169,1
0.9335694,0.24430668,0.86713874,0
0.6547603,0.64444995,0.3095206,1
0.9364352,0.23666552,0.87287045,0
0.7756274,0.5323868,0.55125475,0
0.70305264,0.60825557,0.4061053,0
0.5775664,0.6810654,0.15513274,0
0.5908488,0.6765481,0.1816976,1
0.8897052,0.34713125,0.77941036,0
0.6780962,0.62829614,0.35619238,0
0.9255948,0.2648875,0.8511896,0
0.73105675,0.58220494,0.4621135,0
0.90823543,0.3066015,0.81647086,0
0.5270077,0.69168764,0.054015428,0
0.8960376,0.33370307,0.79207516,0
0.5620009,0.68543917,0.12400174,1
0.5077673,0.69302654,0.01553461,0
0.6275846,0.6602287,0.25516915,0
0.79048264,0.5133165,0.5809653,0
0.61190635,0.6678877,0.2238127,0
0.83343345,0.45040005,0.6668669,0
0.90287167,0.31872702,0.80574334,0
0.771677,0.537242,0.54335403,0
0.93001056,0.2536116,0.8600211,0
0.7446715,0.5681137,0.48934305,1
0.80397105,0.49484783,0.6079421,0
0.7273035,0.58592236,0.45460704,0
0.95634323,0.17939635,0.91268647,0
0.8529756,0.4175127,0.7059512,0
0.8665067,0.39297378,0.7330134,0
0.90297353,0.31849986,0.80594707,0
0.87986314,0.36719757,0.7597263,1
0.9372282,0.23452702,0.8744564,0
0.80569977,0.49239862,0.61139953,0
0.80626225,0.4915976,0.6125245,0
0.9348865,0.24081157,0.86977303,0
0.86796004,0.39024627,0.7359201,0
0.93657094,0.23630029,0.8731419,0
0.8869888,0.352765,0.77397764,1
0.8008411,0.49923423,0.6016822,0
0.94588184,0.21046683,0.8917637,0
0.94888526,0.20178454,0.8977705,0
0.68073547,0.62631387,0.36147094,1
0.6893419,0.6196263,0.3786838,0
0.9254643,0.26521653,0.85092854,0
0.9462302,0.20946911,0.89246035,0
0.9256904,0.26464647,0.8513808,0
0.7198119,0.5931309,0.43962386,0
0.56257194,0.6852961,0.12514389,0
0.9504521,0.19718194,0.9009042,0
0.79989296,0.50055075,0.5997859,0
0.71067256,0.6015484,0.4213451,0
0.7867862,0.5181837,0.5735724,0
0.8732759,0.38011163,0.74655175,0
0.836369,0.44564217,0.67273796,0
0.89165986,0.34303084,0.7833197,0
0.9149261,0.29098997,0.8298522,0
0.9663711,0.14713858,0.93274224,0
0.8162356,0.47705388,0.6324712,0
0.96599793,0.14838974,0.93199587,0
0.76381254,0.54664534,0.5276251,0
0.7753426,0.5327398,0.55068517,0
0.6901045,0.619017,0.38020894,0
0.56908476,0.6835712,0.13816953,1
0.58788633,0.6776186,0.17577267,1
0.941164,0.22375265,0.88232803,0
0.9610522,0.1645858,0.92210436,0
0.8721579,0.38226402,0.74431574,0
0.7388406,0.5742662,0.47768116,0
0.5974456,0.67403376,0.19489118,0
0.7397421,0.5733265,0.4794842,1
0.91480976,0.29126623,0.8296195,0
0.8907793,0.34488288,0.78155863,0
0.76852816,0.54104865,0.5370563,0
0.9661263,0.1479597,0.93225265,0
0.5279014,0.6915894,0.055802792,0
0.5954438,0.6748159,0.19088757,0
0.5661248,0.68437654,0.1322496,1
0.75224197,0.5598587,0.50448394,0
0.9394018,0.22861028,0.8788036,0
0.6480887,0.6486218,0.29617736,0
0.6001543,0.6729491,0.20030856,1
0.8524021,0.41851968,0.7048042,0
0.520701,0.6922899,0.041401982,1
0.5901355,0.6768092,0.18027103,0
0.73484194,0.5783832,0.46968386,0
0.74894035,0.5634963,0.4978807,1
0.96975565,0.13559046,0.9395113,0
0.879168,0.36857945,0.75833595,0
0.9476986,0.2052367,0.8953972,0
0.5862096,0.6782085,0.17241919,1
0.94310045,0.21834987,0.8862009,0
0.8512828,0.42047754,0.70256555,1
0.81881356,0.47318777,0.6376271,0
0.9145697,0.29183576,0.82913935,0
0.9773521,0.10817272,0.95470417,0
0.8685864,0.38906503,0.73717284,0
0.6773113,0.62887955,0.3546226,0
0.7403066,0.57273597,0.4806132,0
0.91403234,0.2931078,0.8280647,0
0.63765275,0.6547568,0.2753055,1
0.7490048,0.56342584,0.49800956,0
0.84332997,0.4341066,0.68665993,0
0.95337135,0.18846627,0.9067427,0
0.9222495,0.2732407,0.844499,0
0.9204141,0.2777569,0.8408282,0
0.8127583,0.48219857,0.62551665,0
0.5104002,0.6929308,0.020800352,1
0.5098722,0.6929523,0.019744396,0
0.78783065,0.51681674,0.5756613,0
0.9607436,0.16557366,0.9214872,0
0.9253172,0.26558673,0.85063446,0
0.9147036,0.29151818,0.8294072,0
0.6481819,0.6485648,0.29636383,0
0.7127214,0.599697,0.4254428,1
0.92567277,0.26469103,0.85134554,0
0.5216552,0.692209,0.043310434,0
0.7955327,0.5065334,0.5910654,0
0.8423308,0.43578458,0.6846616,0
0.88159716,0.36373064,0.7631943,0
0.8700638,0.38626546,0.74012756,0
0.6365393,0.65538347,0.27307856,1
0.52196324,0.69218206,0.043926477,0
0.7752526,0.5328513,0.55050516,1
0.65859485,0.6419631,0.3171897,1
0.6904725,0.6187221,0.38094497,0
0.56701124,0.68413913,0.13402247,0
0.84501237,0.43126395,0.69002473,0
0.84356105,0.43371743,0.6871221,0
0.9410287,0.22412755,0.8820574,0
0.8957784,0.33426094,0.79155684,0
0.856541,0.41119325,0.71308196,0
0.5451582,0.6890631,0.090316415,1
0.5527336,0.68757516,0.1054672,0
0.9257245,0.2645605,0.851449,0
0.70348394,0.6078834,0.40696788,0
0.61497414,0.666471,0.22994828,1
0.73318064,0.58006954,0.46636128,0
0.7932686,0.50959367,0.58653724,0
0.8947472,0.33647358,0.7894944,0
0.9155294,0.28955463,0.83105874,0
0.7501743,0.56214356,0.50034857,0
0.57973,0.68037903,0.15945995,0
0.9541643,0.18606609,0.90832865,1
0.9563079,0.17950533,0.9126158,0
0.73650265,0.57668334,0.4730053,0
0.83826613,0.4425339,0.67653227,0
0.7686384,0.5409164,0.53727674,0
0.76059693,0.5503909,0.52119386,0
0.9587353,0.17194286,0.9174706,0
0.5021926,0.6931375,0.004385233,1
0.58754724,0.67773885,0.17509449,0
0.9320463,0.24831335,0.8640926,0
0.8851561,0.35652438,0.7703122,0
0.7887454,0.5156142,0.5774908,0
0.84136283,0.43740305,0.68272567,1
0.5518246,0.68776596,0.10364926,0
0.9408587,0.22459814,0.88171744,0
0.9638188,0.1556119,0.9276376,0
0.836061,0.44614428,0.672122,0
0.68511206,0.6229559,0.37022412,1
0.96796256,0.14175469,0.9359251,0
0.9420301,0.22134483,0.88406014,1
0.7595539,0.5515936,0.5191078,0
